Date,T2M,RH2M,WS10M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,City
2022-08-18,23.8,68.12,3.63,0.53,6.49,7.05,"New York, New York"
2022-08-19,24.78,68.25,3.93,0.03,6.59,7.01,"New York, New York"
2022-08-20,24.86,80.0,3.5,0.43,6.03,6.78,"New York, New York"
2022-08-21,24.01,86.25,2.93,0.94,4.51,6.68,"New York, New York"
2022-08-22,23.54,92.06,3.88,15.4,3.31,6.32,"New York, New York"
2022-08-23,25.27,79.31,3.04,2.06,5.69,6.61,"New York, New York"
2022-08-24,25.51,69.62,3.52,0.4,6.5,6.7,"New York, New York"
2022-08-25,25.78,68.62,3.5,0.3,6.35,6.76,"New York, New York"
2022-08-26,26.17,76.5,5.02,2.38,5.17,6.25,"New York, New York"
2022-08-27,25.4,75.75,3.15,2.37,5.93,6.42,"New York, New York"
2022-08-28,24.3,85.38,5.43,1.81,3.84,6.19,"New York, New York"
2022-08-29,25.3,85.12,4.16,0.54,5.56,6.38,"New York, New York"
2022-08-30,25.64,86.88,5.29,2.59,5.55,6.39,"New York, New York"
2022-08-31,24.99,69.06,4.83,0.87,5.95,6.54,"New York, New York"
2022-09-01,24.47,58.56,4.84,0.0,6.72,6.71,"New York, New York"
2022-09-02,21.39,63.81,4.45,0.0,6.72,6.77,"New York, New York"
2022-09-03,22.94,73.88,2.86,0.01,5.19,6.34,"New York, New York"
2022-09-04,24.51,78.62,3.54,2.86,5.08,6.22,"New York, New York"
2022-09-05,24.52,83.5,3.6,8.0,4.18,6.14,"New York, New York"
2022-09-06,22.89,89.94,5.58,75.12,1.21,6.08,"New York, New York"
2022-09-07,21.62,83.44,7.35,1.87,2.11,6.19,"New York, New York"
2022-09-08,21.58,75.0,4.63,0.18,5.27,6.19,"New York, New York"
2022-09-09,21.39,71.62,3.98,0.0,6.18,6.15,"New York, New York"
2022-09-10,22.1,73.94,2.98,0.03,6.07,6.23,"New York, New York"
2022-09-11,22.18,89.06,3.03,6.59,1.67,5.86,"New York, New York"
2022-09-12,23.56,89.75,2.88,4.81,3.96,5.72,"New York, New York"
2022-09-13,23.98,84.44,4.47,6.15,3.9,5.77,"New York, New York"
2022-09-14,22.23,71.94,4.32,0.01,5.87,5.93,"New York, New York"
2022-09-15,20.45,62.12,5.02,0.02,6.14,6.1,"New York, New York"
2022-09-16,19.69,56.19,2.09,0.0,5.52,5.54,"New York, New York"
2022-09-17,20.6,73.0,4.16,0.0,5.14,5.53,"New York, New York"
2022-09-18,22.81,76.88,6.09,0.04,5.32,5.45,"New York, New York"
2022-09-19,23.4,76.44,5.33,2.17,4.29,5.35,"New York, New York"
2022-09-20,22.37,76.0,4.27,0.16,4.81,5.59,"New York, New York"
2022-09-21,21.56,74.31,4.19,0.02,5.51,5.55,"New York, New York"
2022-09-22,21.12,79.44,7.6,12.9,2.55,5.38,"New York, New York"
2022-09-23,15.17,61.5,9.35,0.01,5.86,5.83,"New York, New York"
2022-09-24,16.04,61.56,5.46,0.0,5.35,5.7,"New York, New York"
2022-09-25,19.37,78.25,5.73,4.57,2.61,5.26,"New York, New York"
2022-09-26,19.48,76.0,5.69,1.4,4.69,5.32,"New York, New York"
2022-09-27,18.75,60.62,5.45,0.0,4.81,5.32,"New York, New York"
2022-09-28,17.43,68.94,4.46,0.05,4.7,5.3,"New York, New York"
2022-09-29,16.74,68.81,6.05,0.01,5.13,5.39,"New York, New York"
2022-09-30,15.94,76.75,6.2,0.22,3.01,5.31,"New York, New York"
2022-10-01,15.72,87.88,10.52,21.53,1.78,4.84,"New York, New York"
2022-10-02,14.81,75.12,11.45,14.16,0.88,4.79,"New York, New York"
2022-10-03,12.58,77.88,10.83,26.76,0.88,4.99,"New York, New York"
2022-10-04,13.69,91.06,11.23,30.75,0.95,4.87,"New York, New York"
2022-10-05,15.3,92.62,6.26,10.43,1.41,4.75,"New York, New York"
2022-10-06,16.99,79.56,3.22,0.05,4.89,4.89,"New York, New York"
2022-10-07,17.9,81.19,4.65,0.09,4.69,4.72,"New York, New York"
2022-10-08,12.85,68.56,5.09,0.9,4.59,5.02,"New York, New York"
2022-10-09,13.01,66.62,5.35,0.0,4.94,4.89,"New York, New York"
2022-10-10,14.6,72.19,4.29,0.0,4.55,4.63,"New York, New York"
2022-10-11,15.42,78.75,3.4,0.01,4.64,4.6,"New York, New York"
2022-10-12,15.69,84.62,4.34,0.02,4.31,4.57,"New York, New York"
2022-10-13,18.05,95.56,6.1,34.13,1.27,4.05,"New York, New York"
2022-10-14,15.67,72.69,4.76,8.96,4.25,4.62,"New York, New York"
2022-10-15,15.38,81.38,4.08,0.07,4.46,4.43,"New York, New York"
2022-10-16,15.05,77.75,2.89,0.04,3.59,4.43,"New York, New York"
2022-10-17,16.22,89.25,5.1,5.45,2.28,3.59,"New York, New York"
2022-10-18,11.69,68.0,5.94,0.81,4.17,4.45,"New York, New York"
2022-10-19,10.34,69.25,6.43,0.0,3.32,4.38,"New York, New York"
2022-10-20,11.66,68.5,7.3,0.0,4.36,4.37,"New York, New York"
2022-10-21,12.77,69.25,3.59,0.0,4.33,4.28,"New York, New York"
2022-10-22,14.18,73.56,2.45,0.0,4.16,4.21,"New York, New York"
2022-10-23,14.44,90.12,7.09,9.2,1.44,3.81,"New York, New York"
2022-10-24,15.5,96.19,5.69,10.28,1.43,3.69,"New York, New York"
2022-10-25,17.3,97.12,3.5,1.58,1.63,3.63,"New York, New York"
2022-10-26,17.33,93.62,3.3,0.5,1.92,3.63,"New York, New York"
2022-10-27,14.7,73.06,6.94,0.01,4.06,4.02,"New York, New York"
2022-10-28,11.06,74.69,6.76,0.0,2.99,3.93,"New York, New York"
2022-10-29,11.59,76.94,4.68,0.01,3.92,3.96,"New York, New York"
2022-10-30,12.53,75.94,2.82,0.02,3.73,3.85,"New York, New York"
2022-10-31,15.04,87.62,3.24,5.24,2.48,3.38,"New York, New York"
2022-11-01,16.62,90.31,4.01,1.71,1.52,3.37,"New York, New York"
2022-11-02,15.76,78.44,3.53,0.0,3.67,3.63,"New York, New York"
2022-11-03,14.72,83.88,2.35,0.02,3.65,3.63,"New York, New York"
2022-11-04,15.99,94.25,2.57,0.14,3.16,3.46,"New York, New York"
2022-11-05,17.48,94.19,6.11,0.12,2.53,3.24,"New York, New York"
2022-11-06,18.0,93.88,6.75,0.4,1.33,3.17,"New York, New York"
2022-11-07,18.15,75.94,5.98,0.43,3.39,3.35,"New York, New York"
2022-11-08,11.24,62.12,7.8,0.0,3.57,3.57,"New York, New York"
2022-11-09,9.23,70.75,4.31,0.0,3.43,3.43,"New York, New York"
2022-11-10,13.69,89.12,3.91,0.08,3.35,3.31,"New York, New York"
2022-11-11,16.68,97.31,6.3,22.68,0.86,2.9,"New York, New York"
2022-11-12,17.83,86.75,6.48,7.3,2.22,2.99,"New York, New York"
2022-11-13,11.3,79.0,7.23,6.53,2.12,3.16,"New York, New York"
2022-11-14,6.46,70.69,5.52,0.0,3.37,3.34,"New York, New York"
2022-11-15,7.05,79.5,5.33,16.32,1.4,3.09,"New York, New York"
2022-11-16,9.55,87.44,7.45,7.14,2.11,2.88,"New York, New York"
2022-11-17,6.05,77.25,7.96,0.05,2.55,3.04,"New York, New York"
2022-11-18,5.5,72.44,7.52,0.11,2.93,3.08,"New York, New York"
2022-11-19,4.0,70.0,6.47,0.0,3.17,3.14,"New York, New York"
2022-11-20,2.85,69.25,8.97,0.0,3.16,3.18,"New York, New York"
2022-11-21,3.27,70.94,6.44,0.0,3.09,3.07,"New York, New York"
2022-11-22,6.73,74.19,5.16,0.0,2.97,2.92,"New York, New York"
2022-11-23,7.82,76.19,4.93,0.0,2.91,2.87,"New York, New York"
2022-11-24,8.33,80.12,3.85,0.0,2.71,2.79,"New York, New York"
2022-11-25,9.8,85.69,7.05,1.81,1.2,2.57,"New York, New York"
2022-11-26,8.25,76.0,6.35,0.01,2.9,2.85,"New York, New York"
2022-11-27,10.61,93.12,7.11,21.51,0.55,2.37,"New York, New York"
2022-11-28,9.7,82.06,7.03,0.13,1.76,2.64,"New York, New York"
2022-11-29,5.17,75.62,2.8,0.06,1.85,2.7,"New York, New York"
2022-11-30,10.48,85.38,8.79,20.58,0.39,2.41,"New York, New York"
2022-12-01,4.44,68.94,8.13,0.0,2.43,2.82,"New York, New York"
2022-12-02,4.57,72.0,3.87,0.0,2.69,2.72,"New York, New York"
2022-12-03,11.17,90.5,9.65,20.34,0.42,2.27,"New York, New York"
2022-12-04,5.44,64.0,4.17,0.0,2.68,2.75,"New York, New York"
2022-12-05,6.16,66.12,2.97,0.0,2.51,2.67,"New York, New York"
2022-12-06,11.33,95.25,5.95,9.87,0.44,2.1,"New York, New York"
2022-12-07,12.55,97.25,5.43,6.24,0.5,1.93,"New York, New York"
2022-12-08,8.98,83.56,6.14,0.0,1.46,2.54,"New York, New York"
2022-12-09,4.73,74.69,6.96,0.0,2.68,2.66,"New York, New York"
2022-12-10,3.48,81.5,6.59,0.25,2.39,2.63,"New York, New York"
2022-12-11,5.26,92.12,6.66,5.53,0.49,2.19,"New York, New York"
2022-12-12,2.51,86.38,7.05,0.89,1.35,2.42,"New York, New York"
2022-12-13,1.55,74.38,5.73,0.0,2.68,2.67,"New York, New York"
2022-12-14,1.82,77.38,7.5,0.0,2.58,2.68,"New York, New York"
2022-12-15,4.74,88.94,8.44,25.13,0.36,2.31,"New York, New York"
2022-12-16,6.67,94.0,10.59,24.79,0.7,2.41,"New York, New York"
2022-12-17,4.39,81.06,7.67,0.01,1.85,2.47,"New York, New York"
2022-12-18,2.38,78.75,6.61,0.01,1.81,2.45,"New York, New York"
2022-12-19,1.68,78.38,7.98,0.0,1.95,2.52,"New York, New York"
2022-12-20,1.72,78.5,5.97,0.0,2.55,2.53,"New York, New York"
2022-12-21,1.97,70.25,2.62,0.0,2.41,2.48,"New York, New York"
2022-12-22,7.21,87.62,7.75,22.64,0.57,2.26,"New York, New York"
2022-12-23,3.65,89.19,13.73,19.19,0.6,2.35,"New York, New York"
2022-12-24,-8.32,95.38,10.61,0.27,2.18,2.59,"New York, New York"
2022-12-25,-3.88,84.44,8.62,0.01,2.51,2.59,"New York, New York"
2022-12-26,-2.42,78.88,5.84,0.0,2.46,2.63,"New York, New York"
2022-12-27,0.62,73.25,4.91,0.0,1.64,2.51,"New York, New York"
2022-12-28,3.82,79.19,4.75,0.0,2.33,2.47,"New York, New York"
2022-12-29,4.42,94.88,4.84,0.0,2.22,2.56,"New York, New York"
2022-12-30,5.51,97.19,4.66,0.05,2.38,2.46,"New York, New York"
2022-12-31,8.0,99.06,4.18,22.34,0.53,2.2,"New York, New York"
2023-01-01,7.43,90.12,4.65,2.88,2.36,2.46,"New York, New York"
2023-01-02,7.26,91.81,2.84,0.33,1.6,2.36,"New York, New York"
2023-01-03,9.01,98.06,5.24,5.81,0.54,1.9,"New York, New York"
2023-01-04,10.37,97.12,4.28,8.91,1.57,2.22,"New York, New York"
2023-01-05,8.47,96.44,3.66,0.54,1.24,2.25,"New York, New York"
2023-01-06,6.29,89.5,4.34,6.52,1.0,2.33,"New York, New York"
2023-01-07,4.41,83.44,5.85,0.04,1.54,2.55,"New York, New York"
2023-01-08,2.44,74.69,4.12,0.01,2.29,2.74,"New York, New York"
2023-01-09,4.0,83.5,4.84,1.31,2.58,2.63,"New York, New York"
2023-01-10,3.51,79.75,4.39,0.02,1.03,2.51,"New York, New York"
2023-01-11,2.81,74.56,4.34,0.0,1.63,2.52,"New York, New York"
2023-01-12,7.58,92.94,6.39,2.59,0.84,2.32,"New York, New York"
2023-01-13,8.18,88.38,8.62,4.97,1.01,2.49,"New York, New York"
2023-01-14,1.54,80.25,9.8,0.41,1.36,2.76,"New York, New York"
2023-01-15,1.09,76.5,10.31,0.05,2.84,2.86,"New York, New York"
2023-01-16,1.88,72.38,7.63,0.1,2.97,2.97,"New York, New York"
2023-01-17,3.48,81.12,3.87,1.46,0.97,2.55,"New York, New York"
2023-01-18,6.08,88.88,5.91,0.08,2.15,2.81,"New York, New York"
2023-01-19,4.98,93.81,4.05,38.52,0.38,2.48,"New York, New York"
2023-01-20,5.11,87.75,6.77,0.32,1.74,2.77,"New York, New York"
2023-01-21,3.23,77.88,4.73,0.13,1.37,2.95,"New York, New York"
2023-01-22,4.07,80.81,2.67,27.52,1.24,2.8,"New York, New York"
2023-01-23,3.33,89.81,8.0,13.32,0.84,2.86,"New York, New York"
2023-01-24,3.26,79.75,6.71,0.03,2.9,3.1,"New York, New York"
2023-01-25,4.87,81.88,6.09,31.43,0.77,2.83,"New York, New York"
2023-01-26,6.22,82.25,8.91,7.45,1.4,3.13,"New York, New York"
2023-01-27,3.12,77.62,5.03,0.03,2.18,3.12,"New York, New York"
2023-01-28,5.2,82.44,5.86,0.0,2.75,3.27,"New York, New York"
2023-01-29,6.18,94.25,5.31,0.03,0.99,3.05,"New York, New York"
2023-01-30,6.35,90.94,3.08,0.01,2.45,3.12,"New York, New York"
2023-01-31,3.25,80.56,5.16,1.23,1.42,3.11,"New York, New York"
2023-02-01,0.55,74.75,4.6,0.41,3.08,3.49,"New York, New York"
2023-02-02,1.45,65.25,4.6,0.0,3.46,3.56,"New York, New York"
2023-02-03,-3.49,74.19,11.88,0.01,3.34,3.82,"New York, New York"
2023-02-04,-7.2,82.44,6.95,0.0,3.49,3.67,"New York, New York"
2023-02-05,3.46,80.25,7.33,0.0,2.65,3.31,"New York, New York"
2023-02-06,4.48,88.25,6.62,0.05,2.59,3.44,"New York, New York"
2023-02-07,2.23,79.62,4.98,0.68,2.34,3.37,"New York, New York"
2023-02-08,5.36,84.19,4.48,0.1,3.76,3.78,"New York, New York"
2023-02-09,6.75,88.44,4.78,0.33,0.97,3.19,"New York, New York"
2023-02-10,9.19,83.62,7.3,0.0,3.88,3.86,"New York, New York"
2023-02-11,4.35,67.12,5.06,0.0,4.09,4.07,"New York, New York"
2023-02-12,4.82,78.81,3.57,1.37,1.71,3.85,"New York, New York"
2023-02-13,6.19,79.5,6.91,0.7,3.89,4.02,"New York, New York"
2023-02-14,6.33,73.44,5.02,0.0,4.18,4.14,"New York, New York"
2023-02-15,8.84,87.94,6.8,0.0,3.69,3.94,"New York, New York"
2023-02-16,10.19,92.5,3.96,4.25,1.67,3.67,"New York, New York"
2023-02-17,8.11,89.0,8.93,7.82,0.66,3.69,"New York, New York"
2023-02-18,1.62,70.69,6.34,0.0,4.46,4.41,"New York, New York"
2023-02-19,5.0,88.19,5.69,0.05,2.82,4.21,"New York, New York"
2023-02-20,8.15,90.06,3.95,0.53,2.78,3.97,"New York, New York"
2023-02-21,5.19,88.44,4.93,8.69,1.67,3.99,"New York, New York"
2023-02-22,4.3,75.38,3.89,1.63,1.03,4.11,"New York, New York"
2023-02-23,5.16,93.94,3.91,1.02,2.16,4.14,"New York, New York"
2023-02-24,3.62,76.44,8.26,0.16,4.01,4.66,"New York, New York"
2023-02-25,-1.41,75.56,3.33,0.11,1.82,4.36,"New York, New York"
2023-02-26,3.35,81.81,5.55,0.06,2.81,4.52,"New York, New York"
2023-02-27,2.73,74.06,5.49,5.43,4.11,4.59,"New York, New York"
2023-02-28,3.0,93.62,6.59,9.12,1.09,4.55,"New York, New York"
2023-03-01,3.91,84.88,4.48,0.05,3.37,4.62,"New York, New York"
2023-03-02,6.62,89.19,4.66,1.14,2.27,4.46,"New York, New York"
2023-03-03,4.3,76.12,6.05,9.63,2.58,4.78,"New York, New York"
2023-03-04,6.34,89.88,7.89,21.78,1.75,4.59,"New York, New York"
2023-03-05,5.32,79.5,5.33,0.04,3.86,4.7,"New York, New York"
2023-03-06,5.46,75.25,5.19,0.08,4.34,5.02,"New York, New York"
2023-03-07,3.61,69.56,8.74,2.29,5.02,5.25,"New York, New York"
2023-03-08,2.69,75.88,9.41,0.0,4.95,5.33,"New York, New York"
2023-03-09,4.05,79.44,6.59,0.01,5.27,5.28,"New York, New York"
2023-03-10,4.35,88.31,3.98,7.76,2.05,4.91,"New York, New York"
2023-03-11,4.69,87.81,6.77,7.51,2.08,5.08,"New York, New York"
2023-03-12,3.59,77.75,4.31,0.03,3.15,5.21,"New York, New York"
2023-03-13,4.96,93.12,6.95,22.79,1.46,5.12,"New York, New York"
2023-03-14,2.51,83.0,12.97,4.7,2.16,5.54,"New York, New York"
2023-03-15,2.87,75.62,11.34,0.04,5.06,5.72,"New York, New York"
2023-03-16,5.08,71.44,5.23,0.0,4.51,5.49,"New York, New York"
2023-03-17,7.44,90.12,4.66,0.1,3.15,5.04,"New York, New York"
2023-03-18,6.49,74.62,5.92,0.51,5.27,5.83,"New York, New York"
2023-03-19,1.33,65.81,7.96,0.01,5.55,6.08,"New York, New York"
2023-03-20,3.65,69.0,4.77,0.0,6.13,6.09,"New York, New York"
2023-03-21,6.33,77.0,4.93,0.0,6.0,6.04,"New York, New York"
2023-03-22,7.14,89.44,4.91,0.16,4.4,5.68,"New York, New York"
2023-03-23,9.31,96.06,4.76,7.29,1.7,5.2,"New York, New York"
2023-03-24,7.56,74.19,3.3,0.35,2.5,5.59,"New York, New York"
2023-03-25,6.69,92.94,6.53,8.16,0.7,5.51,"New York, New York"
2023-03-26,8.73,77.75,5.0,0.04,6.38,6.37,"New York, New York"
2023-03-27,7.12,84.12,4.91,6.64,4.11,5.77,"New York, New York"
2023-03-28,6.81,81.56,3.15,0.59,2.79,5.87,"New York, New York"
2023-03-29,6.33,73.94,4.7,0.08,6.22,6.39,"New York, New York"
2023-03-30,3.65,61.06,6.17,0.1,6.86,6.84,"New York, New York"
2023-03-31,6.84,82.62,4.76,0.32,3.39,5.73,"New York, New York"
2023-04-01,11.61,90.12,8.09,15.41,3.57,5.83,"New York, New York"
2023-04-02,6.51,66.25,7.6,0.05,6.86,6.93,"New York, New York"
2023-04-03,7.51,75.88,5.98,0.0,5.97,6.34,"New York, New York"
2023-04-04,11.12,93.31,4.59,0.11,5.39,6.21,"New York, New York"
2023-04-05,9.55,96.69,4.12,0.97,1.92,6.02,"New York, New York"
2023-04-06,12.9,93.62,3.91,2.14,3.88,5.67,"New York, New York"
2023-04-07,9.53,69.69,5.1,0.56,2.57,6.81,"New York, New York"
2023-04-08,5.81,61.38,4.22,0.0,5.47,7.0,"New York, New York"
2023-04-09,6.64,72.5,3.89,0.0,6.98,6.97,"New York, New York"
2023-04-10,8.68,76.25,4.48,0.0,7.07,7.05,"New York, New York"
2023-04-11,11.57,75.38,6.05,0.0,5.79,6.89,"New York, New York"
2023-04-12,15.53,72.31,5.26,0.0,6.48,6.62,"New York, New York"
2023-04-13,16.83,77.19,4.92,0.0,6.91,6.88,"New York, New York"
2023-04-14,16.55,83.81,4.7,0.03,6.32,6.93,"New York, New York"
2023-04-15,13.41,96.25,4.02,12.23,3.54,6.36,"New York, New York"
2023-04-16,13.27,92.69,2.39,0.5,3.16,6.65,"New York, New York"
2023-04-17,12.94,83.44,4.59,2.33,4.41,6.84,"New York, New York"
2023-04-18,10.74,69.62,6.67,0.01,4.67,7.27,"New York, New York"
2023-04-19,10.16,68.44,4.15,0.0,6.68,7.5,"New York, New York"
2023-04-20,9.78,73.56,3.74,0.09,6.85,7.04,"New York, New York"
2023-04-21,11.43,90.25,5.13,0.21,6.55,6.84,"New York, New York"
2023-04-22,12.42,94.5,5.58,0.8,5.15,6.87,"New York, New York"
2023-04-23,13.43,83.25,5.87,40.94,5.32,7.23,"New York, New York"
2023-04-24,10.65,75.88,3.45,0.06,6.47,7.44,"New York, New York"
2023-04-25,10.68,73.31,2.65,0.07,5.34,7.36,"New York, New York"
2023-04-26,10.48,84.5,3.91,0.48,4.88,6.96,"New York, New York"
2023-04-27,10.54,87.31,3.27,13.12,3.25,7.02,"New York, New York"
2023-04-28,10.17,89.31,7.24,13.95,1.56,6.8,"New York, New York"
2023-04-29,10.82,93.75,9.3,41.42,2.09,7.19,"New York, New York"
2023-04-30,11.81,96.62,7.0,39.05,0.88,6.98,"New York, New York"
2023-05-01,11.81,77.81,7.26,1.25,5.52,7.63,"New York, New York"
2023-05-02,10.39,78.88,6.34,1.36,4.03,7.69,"New York, New York"
2023-05-03,9.87,79.12,3.68,1.59,3.89,7.72,"New York, New York"
2023-05-04,10.27,84.69,3.28,1.65,3.11,7.41,"New York, New York"
2023-05-05,11.61,84.12,2.72,0.27,5.23,7.43,"New York, New York"
2023-05-06,14.15,76.75,2.86,0.0,7.49,7.93,"New York, New York"
2023-05-07,14.69,81.38,4.02,0.39,6.73,7.66,"New York, New York"
2023-05-08,16.35,78.62,3.93,0.67,7.39,7.73,"New York, New York"
2023-05-09,13.81,72.0,3.66,0.0,5.69,7.41,"New York, New York"
2023-05-10,14.15,78.12,3.03,0.0,7.69,7.69,"New York, New York"
2023-05-11,16.05,78.44,4.52,0.0,7.34,7.64,"New York, New York"
2023-05-12,18.32,77.25,4.68,0.0,6.66,7.76,"New York, New York"
2023-05-13,18.35,80.06,4.12,0.02,3.35,7.46,"New York, New York"
2023-05-14,15.67,71.0,3.81,0.0,7.89,8.25,"New York, New York"
2023-05-15,15.1,72.56,4.62,0.0,8.27,8.32,"New York, New York"
2023-05-16,16.69,77.5,5.76,0.0,6.77,7.73,"New York, New York"
2023-05-17,13.86,65.88,6.63,0.01,8.49,8.51,"New York, New York"
2023-05-18,10.98,65.69,4.8,0.0,8.02,8.31,"New York, New York"
2023-05-19,13.76,86.12,5.46,0.04,6.16,7.5,"New York, New York"
2023-05-20,14.96,96.81,5.37,32.53,2.25,7.61,"New York, New York"
2023-05-21,16.12,80.31,4.59,0.29,6.06,7.73,"New York, New York"
2023-05-22,15.54,82.81,4.3,0.0,6.57,6.92,"New York, New York"
2023-05-23,13.98,80.62,4.12,0.01,6.47,7.01,"New York, New York"
2023-05-24,14.81,71.06,3.27,0.75,6.62,6.8,"New York, New York"
2023-05-25,14.43,70.31,4.49,0.02,8.56,8.65,"New York, New York"
2023-05-26,15.75,67.38,2.34,0.0,8.52,8.56,"New York, New York"
2023-05-27,15.73,75.38,3.41,0.0,8.06,8.34,"New York, New York"
2023-05-28,16.4,73.81,2.52,0.0,7.42,8.41,"New York, New York"
2023-05-29,16.76,76.69,5.38,0.0,7.32,7.81,"New York, New York"
2023-05-30,14.44,76.94,5.34,0.0,8.53,8.55,"New York, New York"
2023-05-31,15.03,82.06,2.76,0.02,8.4,8.45,"New York, New York"
2023-06-01,17.57,85.81,2.19,0.02,8.39,8.4,"New York, New York"
2023-06-02,19.35,83.38,1.97,0.27,7.7,7.92,"New York, New York"
2023-06-03,16.81,83.31,6.5,0.33,3.11,7.61,"New York, New York"
2023-06-04,14.63,71.62,4.2,0.33,6.77,8.5,"New York, New York"
2023-06-05,17.18,68.88,3.52,0.03,6.6,7.79,"New York, New York"
2023-06-06,17.77,74.12,4.25,0.54,5.82,6.94,"New York, New York"
2023-06-07,16.78,72.25,3.84,0.01,6.27,6.85,"New York, New York"
2023-06-08,16.55,71.81,1.98,0.1,5.96,7.25,"New York, New York"
2023-06-09,17.07,76.69,2.4,1.18,6.09,7.92,"New York, New York"
2023-06-10,18.34,75.0,3.21,0.28,7.02,7.94,"New York, New York"
2023-06-11,19.17,84.31,4.15,0.14,5.69,7.28,"New York, New York"
2023-06-12,19.14,91.56,6.64,9.77,4.4,7.47,"New York, New York"
2023-06-13,19.48,74.12,4.84,0.02,7.89,8.38,"New York, New York"
2023-06-14,18.94,83.0,5.64,3.24,4.41,7.72,"New York, New York"
2023-06-15,19.5,75.31,4.69,0.06,6.37,7.81,"New York, New York"
2023-06-16,18.97,84.31,3.45,5.67,3.25,6.52,"New York, New York"
2023-06-17,19.5,74.31,5.25,0.55,6.45,7.52,"New York, New York"
2023-06-18,20.67,70.75,3.14,0.06,6.86,8.02,"New York, New York"
2023-06-19,19.9,83.62,3.66,0.15,6.94,7.55,"New York, New York"
2023-06-20,18.51,85.06,5.44,0.13,5.56,7.48,"New York, New York"
2023-06-21,17.87,77.88,7.74,0.2,4.91,8.08,"New York, New York"
2023-06-22,17.48,84.94,7.25,2.04,3.06,7.68,"New York, New York"
2023-06-23,18.98,92.44,4.19,1.0,2.3,7.75,"New York, New York"
2023-06-24,21.01,93.12,4.64,12.43,4.26,7.54,"New York, New York"
2023-06-25,21.82,89.88,3.1,4.25,5.31,7.89,"New York, New York"
2023-06-26,21.03,96.25,4.43,15.08,3.49,7.49,"New York, New York"
2023-06-27,20.98,94.69,4.88,6.14,3.74,7.89,"New York, New York"
2023-06-28,21.87,87.81,2.54,3.5,5.64,7.86,"New York, New York"
2023-06-29,21.65,79.75,3.18,0.05,6.63,7.27,"New York, New York"
2023-06-30,22.03,85.5,3.2,0.07,5.9,6.58,"New York, New York"
2023-07-01,21.68,88.38,3.84,0.26,5.86,7.14,"New York, New York"
2023-07-02,23.38,91.31,5.38,4.07,5.04,7.3,"New York, New York"
2023-07-03,24.9,87.25,3.91,6.17,6.29,7.73,"New York, New York"
2023-07-04,24.98,86.0,2.11,6.24,5.16,7.68,"New York, New York"
2023-07-05,25.18,82.75,2.69,0.85,7.58,7.92,"New York, New York"
2023-07-06,24.78,87.62,3.43,0.78,7.75,7.83,"New York, New York"
2023-07-07,24.73,88.75,2.55,2.38,4.97,7.6,"New York, New York"
2023-07-08,24.8,88.5,2.53,4.03,4.58,7.4,"New York, New York"
2023-07-09,24.32,91.06,3.57,22.17,2.53,7.28,"New York, New York"
2023-07-10,25.16,81.0,3.61,29.34,5.92,7.75,"New York, New York"
2023-07-11,25.19,72.25,3.52,0.0,7.85,7.91,"New York, New York"
2023-07-12,25.94,75.88,3.98,0.1,7.27,7.64,"New York, New York"
2023-07-13,25.8,86.06,5.84,1.36,6.27,7.5,"New York, New York"
2023-07-14,25.37,88.94,4.09,10.13,5.27,7.3,"New York, New York"
2023-07-15,25.55,88.88,3.63,6.6,5.5,7.49,"New York, New York"
2023-07-16,24.8,95.69,4.59,30.41,1.84,7.12,"New York, New York"
2023-07-17,25.43,87.0,3.02,0.12,5.86,6.03,"New York, New York"
2023-07-18,25.28,90.5,3.87,4.75,5.28,6.75,"New York, New York"
2023-07-19,23.98,87.69,2.4,11.51,3.7,7.0,"New York, New York"
2023-07-20,24.66,78.56,3.05,0.82,6.39,7.5,"New York, New York"
2023-07-21,24.9,86.75,4.12,6.13,6.44,7.48,"New York, New York"
2023-07-22,24.15,72.88,3.7,0.03,7.34,7.97,"New York, New York"
2023-07-23,24.78,72.19,3.03,0.23,7.25,7.78,"New York, New York"
2023-07-24,24.45,83.44,4.14,2.75,5.95,7.4,"New York, New York"
2023-07-25,24.62,86.94,2.96,16.67,4.64,7.2,"New York, New York"
2023-07-26,24.45,80.81,3.86,0.32,7.23,7.45,"New York, New York"
2023-07-27,26.21,87.44,6.27,3.91,5.79,7.1,"New York, New York"
2023-07-28,26.76,81.69,3.18,0.97,7.61,7.71,"New York, New York"
2023-07-29,26.25,84.5,5.3,7.27,6.02,6.99,"New York, New York"
2023-07-30,22.32,68.0,4.6,0.19,7.34,7.82,"New York, New York"
2023-07-31,23.51,68.69,2.55,0.06,6.79,7.4,"New York, New York"
2023-08-01,22.72,64.62,3.38,0.03,7.1,7.64,"New York, New York"
2023-08-02,21.76,62.06,3.39,0.0,7.37,7.65,"New York, New York"
2023-08-03,22.35,69.75,5.46,0.03,4.47,5.94,"New York, New York"
2023-08-04,22.6,83.62,5.69,1.32,2.86,6.95,"New York, New York"
2023-08-05,23.84,76.0,2.27,0.58,5.7,7.11,"New York, New York"
2023-08-06,23.68,77.12,3.73,0.06,6.77,7.05,"New York, New York"
2023-08-07,24.06,92.0,6.3,12.44,3.31,6.7,"New York, New York"
2023-08-08,24.14,79.25,6.51,6.61,4.4,7.21,"New York, New York"
2023-08-09,23.93,70.44,5.65,0.03,7.09,7.22,"New York, New York"
